Sepal.Length,Sepal.Width,Petal.Length,Petal.Width,Species.setosa,Species.versicolor,Species.virginica
0.11764705882352955,-0.090909090909091,0.2627118644067796,0.20833333333333337,-0.5,-0.5,0.5
0,-0.13636363636363646,0.14406779661016944,0.20833333333333337,-0.5,-0.5,0.5
0.26470588235294124,-0.090909090909091,0.2457627118644068,0.33333333333333337,-0.5,-0.5,0.5
0.26470588235294124,-0.090909090909091,0.19491525423728806,0.41666666666666663,-0.5,-0.5,0.5
-0.058823529411764774,-0.2727272727272727,0.19491525423728806,0.25,-0.5,-0.5,0.5
0.23529411764705876,-0.04545454545454547,0.3305084745762712,0.41666666666666663,-0.5,-0.5,0.5
0.20588235294117652,-2.220446049250313e-16,0.2966101694915254,0.5,-0.5,-0.5,0.5
0.20588235294117652,-0.13636363636363646,0.211864406779661,0.41666666666666663,-0.5,-0.5,0.5
0.08823529411764697,-0.36363636363636376,0.17796610169491522,0.25,-0.5,-0.5,0.5
0.1470588235294118,-0.13636363636363646,0.211864406779661,0.29166666666666663,-0.5,-0.5,0.5
0.05882352941176472,0.0454545454545453,0.2457627118644068,0.41666666666666663,-0.5,-0.5,0.5
-0.02941176470588225,-0.13636363636363646,0.19491525423728806,0.20833333333333337,-0.5,-0.5,0.5
