Sepal.Length,Sepal.Width,Petal.Length,Petal.Width,Species.setosa,Species.versicolor,Species.virginica
-0.8823529411764705,-0.7500000000000002,-0.9272727272727272,-0.8333333333333334,1,-1,-1
-0.941176470588235,0,-0.9272727272727272,-0.9166666666666666,1,-1,-1
-0.588235294117647,0.24999999999999978,-0.8181818181818181,-0.5833333333333333,1,-1,-1
-0.5294117647058825,0.49999999999999956,-0.7090909090909092,-0.75,1,-1,-1
-0.7058823529411765,-0.16666666666666674,-0.890909090909091,-0.8333333333333334,1,-1,-1
-0.41176470588235303,0.4166666666666665,-0.8545454545454546,-0.9166666666666666,1,-1,-1
-0.588235294117647,0.08333333333333304,-0.890909090909091,-0.9166666666666666,1,-1,-1
0.588235294117647,0,0.3090909090909091,0.08333333333333326,-1,1,-1
0.2352941176470591,0,0.23636363636363633,0.16666666666666674,-1,1,-1
0.5294117647058825,-0.08333333333333337,0.38181818181818183,0.16666666666666674,-1,1,-1
-0.2941176470588235,-0.7500000000000002,0.05454545454545445,0,-1,1,-1
0.2941176470588236,-0.3333333333333336,0.2727272727272725,0.16666666666666674,-1,1,-1
-0.17647058823529405,-0.3333333333333336,0.23636363636363633,0,-1,1,-1
0.17647058823529393,0.08333333333333304,0.3090909090909091,0.25,-1,1,-1
0.3529411764705881,-0.2500000000000002,0.2727272727272725,0,-1,1,-1
-0.47058823529411753,-0.41666666666666663,0.018181818181818077,0.08333333333333326,-1,1,-1
-0.588235294117647,-1,-0.12727272727272732,-0.25,-1,1,-1
0,-0.8333333333333333,0.05454545454545445,-0.25,-1,1,-1
0.0588235294117645,-0.2500000000000002,0.3090909090909091,0.08333333333333326,-1,1,-1
-0.235294117647059,-0.16666666666666674,0.23636363636363633,0.16666666666666674,-1,1,-1
-0.11764705882352955,-0.41666666666666663,0.09090909090909083,-0.25,-1,1,-1
-0.235294117647059,-0.5833333333333334,0.018181818181818077,-0.16666666666666663,-1,1,-1
-0.0588235294117645,0,0.34545454545454546,0.41666666666666674,-1,1,-1
0.17647058823529393,-0.5833333333333334,0.38181818181818183,0.16666666666666674,-1,1,-1
0.0588235294117645,-0.3333333333333336,0.3090909090909091,-0.08333333333333337,-1,1,-1
0.2352941176470591,-0.2500000000000002,0.16363636363636358,0,-1,1,-1
0.3529411764705881,-0.16666666666666674,0.20000000000000018,0.08333333333333326,-1,1,-1
0.47058823529411753,-0.3333333333333336,0.34545454545454546,0.08333333333333326,-1,1,-1
0.41176470588235303,-0.16666666666666674,0.4181818181818182,0.33333333333333326,-1,1,-1
0,-0.2500000000000002,0.23636363636363633,0.16666666666666674,-1,1,-1
-0.17647058823529405,-0.5,-0.12727272727272732,-0.25,-1,1,-1
-0.2941176470588235,-0.6666666666666667,-0.054545454545454564,-0.25,-1,1,-1
-0.11764705882352955,-0.41666666666666663,0.018181818181818077,-0.08333333333333337,-1,1,-1
0,-0.41666666666666663,0.45454545454545436,0.25,-1,1,-1
-0.352941176470588,-0.16666666666666674,0.23636363636363633,0.16666666666666674,-1,1,-1
0,0.16666666666666652,0.23636363636363633,0.25,-1,1,-1
0.41176470588235303,-0.08333333333333337,0.3090909090909091,0.16666666666666674,-1,1,-1
0.17647058823529393,-0.7500000000000002,0.20000000000000018,0,-1,1,-1
-0.235294117647059,-0.16666666666666674,0.09090909090909083,0,-1,1,-1
-0.2941176470588235,-0.5833333333333334,0.05454545454545445,0,-1,1,-1
-0.2941176470588235,-0.5,0.20000000000000018,-0.08333333333333337,-1,1,-1
0.0588235294117645,-0.16666666666666674,0.2727272727272725,0.08333333333333326,-1,1,-1
-0.588235294117647,-0.7500000000000002,-0.20000000000000007,-0.25,-1,1,-1
-0.235294117647059,-0.41666666666666663,0.1272727272727272,0,-1,1,-1
-0.17647058823529405,-0.16666666666666674,0.1272727272727272,-0.08333333333333337,-1,1,-1
-0.17647058823529405,-0.2500000000000002,0.1272727272727272,0,-1,1,-1
0.11764705882352944,-0.2500000000000002,0.16363636363636358,0,-1,1,-1
-0.17647058823529405,-0.3333333333333336,0.09090909090909083,0,-1,1,-1
0.17647058823529393,0.08333333333333304,0.781818181818182,1,-1,-1,1
0.6470588235294115,-0.16666666666666674,0.7454545454545458,0.6666666666666667,-1,-1,1
0.2941176470588236,-0.16666666666666674,0.7090909090909088,0.7500000000000002,-1,-1,1
0.9411764705882351,-0.16666666666666674,1,0.6666666666666667,-1,-1,1
-0.6470588235294115,-0.5833333333333334,0.23636363636363633,0.33333333333333326,-1,-1,1
0.7647058823529409,-0.2500000000000002,0.8909090909090907,0.41666666666666674,-1,-1,1
0.7058823529411764,0.33333333333333326,0.8181818181818181,1,-1,-1,1
0.2941176470588236,0,0.45454545454545436,0.5833333333333333,-1,-1,1
0.47058823529411753,-0.16666666666666674,0.6000000000000001,0.6666666666666667,-1,-1,1
-0.17647058823529405,-0.5833333333333334,0.4181818181818182,0.5833333333333333,-1,-1,1
-0.11764705882352955,-0.3333333333333336,0.45454545454545436,0.9166666666666665,-1,-1,1
0.2352941176470591,0,0.5272727272727271,0.8333333333333333,-1,-1,1
0,-0.8333333333333333,0.4181818181818182,0.16666666666666674,-1,-1,1
0.5294117647058825,0,0.6727272727272726,0.8333333333333333,-1,-1,1
0.17647058823529393,-0.41666666666666663,0.38181818181818183,0.41666666666666674,-1,-1,1
0.41176470588235303,0.08333333333333304,0.6727272727272726,0.6666666666666667,-1,-1,1
0.7058823529411764,0,0.781818181818182,0.41666666666666674,-1,-1,1
0.11764705882352944,-0.3333333333333336,0.34545454545454546,0.41666666666666674,-1,-1,1
0.0588235294117645,-0.16666666666666674,0.38181818181818183,0.41666666666666674,-1,-1,1
0.2352941176470591,-0.3333333333333336,0.6363636363636365,0.6666666666666667,-1,-1,1
0.7058823529411764,-0.16666666666666674,0.7090909090909088,0.25,-1,-1,1
0.8235294117647061,-0.3333333333333336,0.8181818181818181,0.5,-1,-1,1
0.2352941176470591,-0.3333333333333336,0.6363636363636365,0.7500000000000002,-1,-1,1
0.17647058823529393,-0.3333333333333336,0.45454545454545436,0.16666666666666674,-1,-1,1
0.0588235294117645,-0.5,0.6363636363636365,0.08333333333333326,-1,-1,1
1,-0.16666666666666674,0.8181818181818181,0.8333333333333333,-1,-1,1
0.2352941176470591,-0.08333333333333337,0.6000000000000001,0.41666666666666674,-1,-1,1
0,-0.16666666666666674,0.34545454545454546,0.41666666666666674,-1,-1,1
0.41176470588235303,-0.08333333333333337,0.6363636363636365,0.9166666666666665,-1,-1,1
0.5294117647058825,-0.08333333333333337,0.45454545454545436,0.8333333333333333,-1,-1,1
-0.11764705882352955,-0.41666666666666663,0.45454545454545436,0.5,-1,-1,1
0.47058823529411753,0,0.7454545454545458,0.8333333333333333,-1,-1,1
0.41176470588235303,0.08333333333333304,0.6727272727272726,1,-1,-1,1
0.41176470588235303,-0.16666666666666674,0.49090909090909074,0.8333333333333333,-1,-1,1
0.2941176470588236,-0.16666666666666674,0.49090909090909074,0.5833333333333333,-1,-1,1
0.11764705882352944,0.16666666666666652,0.5636363636363639,0.8333333333333333,-1,-1,1
-0.0588235294117645,-0.16666666666666674,0.45454545454545436,0.41666666666666674,-1,-1,1
