Sepal.Length,Sepal.Width,Petal.Length,Petal.Width,Species.setosa,Species.versicolor,Species.virginica
0.35294117647058826,0.6249999999999999,0.036363636363636355,0.04166666666666667,1,0,0
0.17647058823529427,0.6666666666666666,0.054545454545454515,0,1,0,0
0.029411764705882505,0.41666666666666663,0.036363636363636355,0.04166666666666667,1,0,0
0.23529411764705874,0.5833333333333333,0.07272727272727271,0.04166666666666667,1,0,0
0.058823529411764754,0.1249999999999999,0.036363636363636355,0.08333333333333333,1,0,0
0.029411764705882505,0.5,0.036363636363636355,0.04166666666666667,1,0,0
0.2058823529411765,0.6249999999999999,0.09090909090909091,0.20833333333333334,1,0,0
0.23529411764705874,0.7499999999999998,0.14545454545454542,0.12500000000000003,1,0,0
0.14705882352941174,0.41666666666666663,0.054545454545454515,0.08333333333333333,1,0,0
0.2941176470588235,0.7083333333333333,0.07272727272727271,0.04166666666666667,1,0,0
0.2058823529411765,0.5416666666666665,0.054545454545454515,0.04166666666666667,1,0,0
0.7941176470588235,0.5,0.6545454545454545,0.5416666666666666,0,1,0
0.6176470588235295,0.5,0.6181818181818182,0.5833333333333334,0,1,0
0.7647058823529412,0.4583333333333333,0.6909090909090909,0.5833333333333334,0,1,0
0.35294117647058826,0.1249999999999999,0.5272727272727272,0.5,0,1,0
0.6470588235294118,0.3333333333333332,0.6363636363636362,0.5833333333333334,0,1,0
0.411764705882353,0.3333333333333332,0.6181818181818182,0.5,0,1,0
0.588235294117647,0.5416666666666665,0.6545454545454545,0.625,0,1,0
0.676470588235294,0.3749999999999999,0.6363636363636362,0.5,0,1,0
0.26470588235294124,0.2916666666666667,0.509090909090909,0.5416666666666666,0,1,0
0.2058823529411765,0,0.43636363636363634,0.375,0,1,0
0.5,0.0833333333333334,0.5272727272727272,0.375,0,1,0
0.5294117647058822,0.3749999999999999,0.6545454545454545,0.5416666666666666,0,1,0
0.3823529411764705,0.41666666666666663,0.6181818181818182,0.5833333333333334,0,1,0
0.4411764705882352,0.2916666666666667,0.5454545454545454,0.375,0,1,0
0.3823529411764705,0.20833333333333331,0.509090909090909,0.4166666666666667,0,1,0
0.47058823529411775,0.5,0.6727272727272727,0.7083333333333334,0,1,0
0.588235294117647,0.20833333333333331,0.6909090909090909,0.5833333333333334,0,1,0
0.5294117647058822,0.3333333333333332,0.6545454545454545,0.4583333333333333,0,1,0
0.6176470588235295,0.3749999999999999,0.5818181818181818,0.5,0,1,0
0.676470588235294,0.41666666666666663,0.6000000000000001,0.5416666666666666,0,1,0
0.7352941176470588,0.3333333333333332,0.6727272727272727,0.5416666666666666,0,1,0
0.7058823529411765,0.41666666666666663,0.7090909090909091,0.6666666666666666,0,1,0
0.5,0.3749999999999999,0.6181818181818182,0.5833333333333334,0,1,0
0.411764705882353,0.25,0.43636363636363634,0.375,0,1,0
0.35294117647058826,0.1666666666666666,0.4727272727272727,0.375,0,1,0
0.4411764705882352,0.2916666666666667,0.509090909090909,0.4583333333333333,0,1,0
0.5,0.2916666666666667,0.7272727272727272,0.625,0,1,0
0.323529411764706,0.41666666666666663,0.6181818181818182,0.5833333333333334,0,1,0
0.5,0.5833333333333333,0.6181818181818182,0.625,0,1,0
0.7058823529411765,0.4583333333333333,0.6545454545454545,0.5833333333333334,0,1,0
0.588235294117647,0.1249999999999999,0.6000000000000001,0.5,0,1,0
0.3823529411764705,0.41666666666666663,0.5454545454545454,0.5,0,1,0
0.35294117647058826,0.20833333333333331,0.5272727272727272,0.5,0,1,0
0.35294117647058826,0.25,0.6000000000000001,0.4583333333333333,0,1,0
0.5294117647058822,0.41666666666666663,0.6363636363636362,0.5416666666666666,0,1,0
0.2058823529411765,0.1249999999999999,0.39999999999999997,0.375,0,1,0
0.3823529411764705,0.2916666666666667,0.5636363636363636,0.5,0,1,0
0.411764705882353,0.41666666666666663,0.5636363636363636,0.4583333333333333,0,1,0
0.411764705882353,0.3749999999999999,0.5636363636363636,0.5,0,1,0
0.5588235294117647,0.3749999999999999,0.5818181818181818,0.5,0,1,0
0.411764705882353,0.3333333333333332,0.5454545454545454,0.5,0,1,0
0.588235294117647,0.5416666666666665,0.890909090909091,1,0,0,1
0.8235294117647057,0.41666666666666663,0.8727272727272729,0.8333333333333334,0,0,1
0.6470588235294118,0.41666666666666663,0.8545454545454544,0.8750000000000001,0,0,1
0.9705882352941175,0.41666666666666663,1,0.8333333333333334,0,0,1
0.17647058823529427,0.20833333333333331,0.6181818181818182,0.6666666666666666,0,0,1
0.8823529411764705,0.3749999999999999,0.9454545454545453,0.7083333333333334,0,0,1
0.8529411764705882,0.6666666666666666,0.9090909090909091,1,0,0,1
0.6470588235294118,0.5,0.7272727272727272,0.7916666666666666,0,0,1
0.7352941176470588,0.41666666666666663,0.8,0.8333333333333334,0,0,1
0.411764705882353,0.20833333333333331,0.7090909090909091,0.7916666666666666,0,0,1
0.4411764705882352,0.3333333333333332,0.7272727272727272,0.9583333333333333,0,0,1
0.6176470588235295,0.5,0.7636363636363636,0.9166666666666666,0,0,1
0.5,0.0833333333333334,0.7090909090909091,0.5833333333333334,0,0,1
0.7647058823529412,0.5,0.8363636363636363,0.9166666666666666,0,0,1
0.588235294117647,0.2916666666666667,0.6909090909090909,0.7083333333333334,0,0,1
0.7058823529411765,0.5416666666666665,0.8363636363636363,0.8333333333333334,0,0,1
0.8529411764705882,0.5,0.890909090909091,0.7083333333333334,0,0,1
0.5588235294117647,0.3333333333333332,0.6727272727272727,0.7083333333333334,0,0,1
0.5294117647058822,0.41666666666666663,0.6909090909090909,0.7083333333333334,0,0,1
0.6176470588235295,0.3333333333333332,0.8181818181818182,0.8333333333333334,0,0,1
0.8529411764705882,0.41666666666666663,0.8545454545454544,0.625,0,0,1
0.911764705882353,0.3333333333333332,0.9090909090909091,0.75,0,0,1
0.6176470588235295,0.3333333333333332,0.8181818181818182,0.8750000000000001,0,0,1
0.588235294117647,0.3333333333333332,0.7272727272727272,0.5833333333333334,0,0,1
0.5294117647058822,0.25,0.8181818181818182,0.5416666666666666,0,0,1
1,0.41666666666666663,0.9090909090909091,0.9166666666666666,0,0,1
0.6176470588235295,0.4583333333333333,0.8,0.7083333333333334,0,0,1
0.5,0.41666666666666663,0.6727272727272727,0.7083333333333334,0,0,1
0.7058823529411765,0.4583333333333333,0.8181818181818182,0.9583333333333333,0,0,1
0.7647058823529412,0.4583333333333333,0.7272727272727272,0.9166666666666666,0,0,1
0.4411764705882352,0.2916666666666667,0.7272727272727272,0.75,0,0,1
0.7352941176470588,0.5,0.8727272727272729,0.9166666666666666,0,0,1
0.7058823529411765,0.5416666666666665,0.8363636363636363,1,0,0,1
0.7058823529411765,0.41666666666666663,0.7454545454545454,0.9166666666666666,0,0,1
0.6470588235294118,0.41666666666666663,0.7454545454545454,0.7916666666666666,0,0,1
0.5588235294117647,0.5833333333333333,0.781818181818182,0.9166666666666666,0,0,1
0.47058823529411775,0.41666666666666663,0.7272727272727272,0.7083333333333334,0,0,1
