Sepal.Length,Sepal.Width,Petal.Length,Petal.Width,Species.setosa,Species.versicolor,Species.virginica
-0.2941176470588235,-0.7272727272727275,0.016949152542372836,0,-1,1,-1
-0.2941176470588235,-0.6363636363636365,0.15254237288135597,-0.08333333333333337,-1,1,-1
0.0588235294117645,-0.27272727272727293,0.22033898305084731,0.08333333333333326,-1,1,-1
-0.11764705882352955,-0.6363636363636365,0.016949152542372836,-0.08333333333333337,-1,1,-1
-0.588235294117647,-0.9090909090909094,-0.22033898305084754,-0.25,-1,1,-1
-0.17647058823529405,-0.27272727272727293,0.0847457627118644,-0.08333333333333337,-1,1,-1
-0.17647058823529405,-0.363636363636364,0.0847457627118644,0,-1,1,-1
0.11764705882352944,-0.363636363636364,0.11864406779661008,0,-1,1,-1
-0.5294117647058825,-0.7272727272727275,-0.3220338983050848,-0.16666666666666663,-1,1,-1
-0.17647058823529405,-0.4545454545454549,0.05084745762711851,0,-1,1,-1
0.17647058823529393,-4.440892098500626e-16,0.6949152542372881,1,-1,-1,1
-0.11764705882352955,-0.5454545454545454,0.3898305084745761,0.5,-1,-1,1
0.6470588235294115,-0.27272727272727293,0.6610169491525424,0.6666666666666667,-1,-1,1
0.2941176470588236,-0.27272727272727293,0.6271186440677965,0.7500000000000002,-1,-1,1
0.9411764705882351,-0.27272727272727293,0.8983050847457625,0.6666666666666667,-1,-1,1
-0.6470588235294115,-0.7272727272727275,0.18644067796610164,0.33333333333333326,-1,-1,1
0.7647058823529409,-0.363636363636364,0.7966101694915253,0.41666666666666674,-1,-1,1
0.41176470588235303,-0.7272727272727275,0.6271186440677965,0.41666666666666674,-1,-1,1
0.7058823529411764,0.2727272727272725,0.7288135593220337,1,-1,-1,1
0.2941176470588236,-0.09090909090909094,0.3898305084745761,0.5833333333333333,-1,-1,1
0.2352941176470591,-0.5454545454545454,0.4576271186440677,0.5,-1,-1,1
0.47058823529411753,-0.27272727272727293,0.5254237288135593,0.6666666666666667,-1,-1,1
-0.17647058823529405,-0.7272727272727275,0.35593220338983045,0.5833333333333333,-1,-1,1
-0.11764705882352955,-0.4545454545454549,0.3898305084745761,0.9166666666666665,-1,-1,1
0.2352941176470591,-0.09090909090909094,0.4576271186440677,0.8333333333333333,-1,-1,1
0.2941176470588236,-0.27272727272727293,0.5254237288135593,0.41666666666666674,-1,-1,1
1,0.45454545454545414,0.9322033898305084,0.7500000000000002,-1,-1,1
1,-0.6363636363636365,1,0.8333333333333333,-1,-1,1
0,-1,0.35593220338983045,0.16666666666666674,-1,-1,1
0.5294117647058825,-0.09090909090909094,0.5932203389830508,0.8333333333333333,-1,-1,1
-0.235294117647059,-0.4545454545454549,0.3220338983050848,0.5833333333333333,-1,-1,1
0.17647058823529393,-0.5454545454545454,0.3220338983050848,0.41666666666666674,-1,-1,1
0.41176470588235303,-4.440892098500626e-16,0.5932203389830508,0.6666666666666667,-1,-1,1
0.11764705882352944,-0.4545454545454549,0.2881355932203389,0.41666666666666674,-1,-1,1
0.0588235294117645,-0.27272727272727293,0.3220338983050848,0.41666666666666674,-1,-1,1
0.2352941176470591,-0.4545454545454549,0.5593220338983049,0.6666666666666667,-1,-1,1
0.2352941176470591,-0.4545454545454549,0.5593220338983049,0.7500000000000002,-1,-1,1
0.17647058823529393,-0.4545454545454549,0.3898305084745761,0.16666666666666674,-1,-1,1
1,-0.27272727272727293,0.7288135593220337,0.8333333333333333,-1,-1,1
0.17647058823529393,0.0909090909090906,0.5593220338983049,0.9166666666666665,-1,-1,1
0.2352941176470591,-0.181818181818182,0.5254237288135593,0.41666666666666674,-1,-1,1
0,-0.27272727272727293,0.2881355932203389,0.41666666666666674,-1,-1,1
0.5294117647058825,-0.181818181818182,0.4915254237288136,0.6666666666666667,-1,-1,1
0.5294117647058825,-0.181818181818182,0.3898305084745761,0.8333333333333333,-1,-1,1
-0.11764705882352955,-0.5454545454545454,0.3898305084745761,0.5,-1,-1,1
0.47058823529411753,-0.09090909090909094,0.6610169491525424,0.8333333333333333,-1,-1,1
0.41176470588235303,-4.440892098500626e-16,0.5932203389830508,1,-1,-1,1
0.41176470588235303,-0.27272727272727293,0.423728813559322,0.8333333333333333,-1,-1,1
0.17647058823529393,-0.7272727272727275,0.35593220338983045,0.5,-1,-1,1
0.2941176470588236,-0.27272727272727293,0.423728813559322,0.5833333333333333,-1,-1,1
0.11764705882352944,0.0909090909090906,0.4915254237288136,0.8333333333333333,-1,-1,1
-0.0588235294117645,-0.27272727272727293,0.3898305084745761,0.41666666666666674,-1,-1,1
